"yy","gear","flag","eez","alb_mt","bet_mt","skj_mt","yft_mt"
1992,"P","JP","I4",0,0.996852,1121.434753,0
1992,"P","JP","I5",0,8.473259,1815.984642,0
1992,"P","JP","I6",10456.922477,159.496647,40774.646007,249.455466
1992,"P","JP","I7",0,0,418.528415,0
1992,"P","JP","JP",3431.077523,884.545189,59623.932328,6664.799638
1992,"P","JP","LN",0,3.000002,3731.500372,5.500003
1992,"P","JP","MH",0,11.199998,7259.000399,28.999976
1992,"P","JP","NC",0,0,23.000109,0
1992,"P","JP","PX",0,0,4.999869,0
1992,"P","JP","SB",0,0,91.000224,0
1992,"P","KI","GL",0,0,248,303
1992,"P","NZ","NZ",6,0,0,0
1992,"P","PF","PF",5,0,1122,248
1992,"P","PW","PW",0,0,61,14
1992,"P","SB","SB",0,0,18226,1246
1992,"P","TV","SB",0,0,6,2
1992,"P","US","HW",0,0,763,16
1992,"S","AU","AU",0,0,6158,0
1992,"S","AU","FM",0,0.2304,7.981695,47.8464
1992,"S","AU","I1",0,0,0,0
1992,"S","AU","I2",0,0.3264,367.157893,67.7824
1992,"S","AU","PG",0,2.4432,60.860412,507.3712
1992,"S","FM","FM",0,438.879,3452.202,1851.449
1992,"S","FM","GL",0,184.339,1531.261,667.393
1992,"S","FM","H4",0,19.788,338.248,62.89
1992,"S","FM","HB",0,15.635,911.414,55.722
1992,"S","FM","I1",0,16.385,322.401,167.804
1992,"S","FM","I2",0,208.626,2446.354,1003.327
1992,"S","FM","I4",0,0.087,20.579,0.33
1992,"S","FM","MH",0,0,0,0
1992,"S","FM","NR",0,0.486,37.581,3.453
1992,"S","FM","PG",0,1.69,11.623,31.566
1992,"S","FM","PX",0,19.672,1016.808,301.494
1992,"S","FM","TK",0,0,0,0
1992,"S","FM","TV",0,15.215,131.134,46.166
1992,"S","ID","ID",0,1145,28469,8552
1992,"S","JP","FM",0,466.000049,65759.000439,20130.000169
1992,"S","JP","H4",0,0,0,0
1992,"S","JP","H5",0,0.24319,12.448237,0.556072
1992,"S","JP","I1",154.766729,1819.545245,7224.292449,6751.103364
1992,"S","JP","I2",3660.233271,9936.286832,33986.560697,23822.611823
1992,"S","JP","I3",0,81.992961,212.184128,147.240848
1992,"S","JP","I4",0,3.130699,11.619911,5.387776
1992,"S","JP","I5",0,0,0,0
1992,"S","JP","I6",0,92.400045,3435.899022,226.8991
1992,"S","JP","ID",0,0,0,0
1992,"S","JP","JP",289,506.400978,12346.995932,7074.202231
1992,"S","JP","PW",0,0,1386.000413,3161.999817
1992,"S","KR","FM",0,120.487,940.816,547.548
1992,"S","KR","I1",0,441.387,3217.285,2625.763
1992,"S","KR","I2",0,1733.243,15088.643,7795.592
1992,"S","KR","ID",0,0,0,0
1992,"S","KR","NR",0,9.086,80.548,41.355
1992,"S","KR","PG",0,11102.784,82679.044,53386.02
1992,"S","KR","SB",0,52.397,328.827,302.175
1992,"S","NZ","NZ",0,0,985,0
1992,"S","PH","I1",0,0,0,0
1992,"S","PH","ID",0,42.282,222.431,220.004
1992,"S","PH","PG",0,2769.783,14682.706,13541.177
1992,"S","PH","PH",0,1991,38329,15394
1992,"S","PH","SB",0,655.298,3424.542,3280.746
1992,"S","SB","SB",0,468.792,5107.881,5510.328
1992,"S","SU","GL",0,4,1689,433
1992,"S","TW","FM",0,4237.08,32834.433,18280.418
1992,"S","TW","I1",0,2066.976,16156.157,10022.342
1992,"S","TW","I2",0,3163.218,20770.16,11785.825
1992,"S","TW","I3",0,6.828,55.147,41.284
1992,"S","TW","ID",0,2043.998,11685.599,10684.217
1992,"S","TW","MH",0,0,19.586,13.382
1992,"S","TW","NR",0,107.14,605.643,396.327
1992,"S","TW","PG",0,6301.432,40334.274,27240.65
1992,"S","TW","PH",0,0,0,0
1992,"S","TW","PW",0,70.299,486.465,525.468
1992,"S","TW","SB",0,5.272,39.146,21.271
1992,"S","TW","TW",0,0,0,0
1992,"S","US","AS",0,0,0,0
1992,"S","US","AU",0,0,0,0
1992,"S","US","FJ",0,0,0,0
1992,"S","US","FM",0,640.529,9672.239,4645.868
1992,"S","US","GL",0,2527.161,44581.254,11433.986
1992,"S","US","GU",0,0,0,0
1992,"S","US","H4",0,424.932,3947.084,1615.3
1992,"S","US","HB",0,595.559,9331.308,2789.24
1992,"S","US","I1",0,18.198,554.718,119.46
1992,"S","US","I2",0,1039.538,12129.419,6055.424
1992,"S","US","I4",0,23.691,1397.257,83.986
1992,"S","US","ID",0,0,0,0
1992,"S","US","MH",0,545.371,7550.615,2899.394
1992,"S","US","MP",0,0,0,0
1992,"S","US","NC",0,0,0,0
1992,"S","US","NF",0,0,0,0
1992,"S","US","NR",0,794.651,12479.239,8103.2
1992,"S","US","NZ",0,0,0,0
1992,"S","US","PG",0,495.909,7599.932,3110.898
1992,"S","US","PW",0,0,0,0
1992,"S","US","PX",0,1133.357,33151.993,4584.153
1992,"S","US","SB",0,0,0,0
1992,"S","US","TK",0,19.58,235.341,335.723
1992,"S","US","TV",0,353.851,4183.039,1747.202
1992,"S","US","WF",0,3.616,45.178,46.59
1992,"S","US","WS",0,0.07,25.576,0.35
1992,"T","AU","AU",50,0,0,0
1992,"T","CA","I7",235,0,0,0
1992,"T","FJ","FJ",0,0,43,15
1992,"T","NZ","NZ",3265,0,0,0
1992,"T","PF","PF",72,0,0,0
1992,"T","US","AS",0,0,31,11
1992,"T","US","GU",0,0,56,61
1992,"T","US","I7",2956,0,0,0
1992,"T","US","MP",0,0,38,11
1992,"Z","AU","AU",20,0,0,0
1992,"Z","ID","ID",0,2777,35762,29273
1992,"Z","JP","I6",2721,30,7016,29
1992,"Z","JP","JP",1534,563,8034,1519
1992,"Z","KI","GL",0,0,0,1812
1992,"Z","NZ","NZ",7,0,0,0
1992,"Z","PF","PF",38,1,47,77
1992,"Z","PH","PH",0,2830,38855,28872
1992,"Z","TW","TW",0,0,1175,544
1993,"L","AU","AU",310.945161,23.412643,5,781.336462
1993,"L","AU","I7",1.054839,1.587357,0,0.663538
1993,"L","CN","FM",0.67,1685.085,0,1188.15
1993,"L","CN","I1",0,460.559,0,328.557
1993,"L","CN","I3",0,0.18,0,0.28
1993,"L","CN","I4",0,267.788,0,252.235986
1993,"L","CN","I5",0,267.788,0,252.235986
1993,"L","CN","I7",0.22,0,0,0
1993,"L","CN","MH",0,25.885,0,14.951
1993,"L","CN","PG",0,0.42,0,0.265
1993,"L","CN","PW",0.11,956.295,0,717.325
1993,"L","FJ","FJ",463,204,0,319
1993,"L","FM","FM",0,35.236608,0,55.719708
1993,"L","FM","I1",0,4.763392,0,5.280292
1993,"L","ID","ID",0,2522,0,11221
1993,"L","JP","AU",1937.940983,290.365988,12.847,2133.116907
1993,"L","JP","CN",1.000935,0.821031,0.03,1.532999
1993,"L","JP","FM",54.485981,4554.063888,0,4917.446123
1993,"L","JP","GL",0.287993,519.330129,0,762.667048
1993,"L","JP","I1",93.883533,1064.423122,10.385001,1179.325796
1993,"L","JP","I2",8.613635,618.047237,0.030778,825.263699
1993,"L","JP","I3",1214.061523,1984.90391,18.855,2592.756222
1993,"L","JP","I4",126.337677,3999.333071,5.329169,3572.700072
1993,"L","JP","I5",734.269703,8342.519424,10.047337,3924.073239
1993,"L","JP","I6",13381.978189,9482.893237,24.929051,3297.025626
1993,"L","JP","I7",1140.923417,274.545331,3.379889,332.781672
1993,"L","JP","ID",0,4.602925,0,1.206926
1993,"L","JP","IW",0,27.751997,0.002,10.84434
1993,"L","JP","JP",15192.961983,4161.004917,261.116775,6653.291084
1993,"L","JP","MH",12.643037,2071.304867,0.002,1412.182038
1993,"L","JP","NF",16.391053,1.062887,0,7.612024
1993,"L","JP","NZ",67.06507,2.886097,0,0.024973
1993,"L","JP","PG",2.136921,179.656146,0.039,151.784858
1993,"L","JP","PW",0.519927,70.706882,0,78.082011
1993,"L","JP","SB",515.21106,527.530976,0,1841.14209
1993,"L","JP","WK",0.245049,0.040025,0.001,0.079023
1993,"L","KR","CK",0.212,4.482,0,1.706
1993,"L","KR","FM",0,14.555,0,8.577
1993,"L","KR","GL",5.544,418.143,0,507.626
1993,"L","KR","H4",5.927,37.976,0,79.203
1993,"L","KR","H5",5.685,193.15,0,135.91
1993,"L","KR","I2",1.821,81.127,0,66.341
1993,"L","KR","I4",405.1995,5319.299209,1.44,3019.0565
1993,"L","KR","I5",405.1995,5319.299209,1.44,3019.0565
1993,"L","KR","I9",0.015,0.934,0,0.05
1993,"L","KR","LN",64.816,1524.774,0.12,909.257
1993,"L","KR","MH",0,2.202,0,1.555
1993,"L","KR","PF",40.132,316.475,0,143.118
1993,"L","KR","PX",39.247,662.92,0,778.035
1993,"L","KR","TV",0.202,16.664,0,34.509
1993,"L","MH","I4",0,2.781936,0,3.980317
1993,"L","MH","MH",0,64.218064,0,66.019683
1993,"L","NC","I7",0.231634,0,0,0
1993,"L","NC","NC",754.768366,106,0,433
1993,"L","NZ","I7",14.62662,8.02624,0,2.60471
1993,"L","NZ","NZ",330.37338,65.97376,0,11.39529
1993,"L","PF","PF",714,163,25,366
1993,"L","PG","PG",0,0,0,8
1993,"L","PH","PH",0,59,0,484
1993,"L","PW","PW",1,66,0,39
1993,"L","TO","TO",231,34,0,64
1993,"L","TW","CK",249.545,23.76,0.007,19.421
1993,"L","TW","FJ",983.403,6.308,0.03,22.659
1993,"L","TW","FM",0.725,1627.389,0,979.241
1993,"L","TW","H5",1.126,0.222,0,0.187
1993,"L","TW","I1",0.12,1900.048467,28.7,6652.9344
1993,"L","TW","I2",238.56,0.29,0,0.683
1993,"L","TW","I3",0,814.306486,12.3,2851.2576
1993,"L","TW","I4",0,288.650003,56.4165,659.457
1993,"L","TW","I5",0,288.650003,56.4165,659.457
1993,"L","TW","I7",13204.53234,0,0,0
1993,"L","TW","I8",75.608,1.493,0,5.55
1993,"L","TW","I9",7.795,0.099,0,0.454
1993,"L","TW","ID",0,12.918,0,9.941
1993,"L","TW","MH",0,0.04,0,0.15
1993,"L","TW","NU",135.138,1.888,0.061,11.415
1993,"L","TW","PW",0,318.008,0,293.046
1993,"L","TW","SB",60.982,4.947,0,15.067
1993,"L","TW","VU",2083.414,30.987,0.03,111.498
1993,"L","TW","WS",190.052,4.996,0.039,30.582
1993,"L","US","AS",0,0,0,1
1993,"L","US","HW",116.66685,1309.303037,0,416.390616
1993,"L","US","I5",38.273393,130.271477,0,67.582359
1993,"L","US","I6",284.725533,670.574302,0,147.923561
1993,"L","US","JT",1.334223,5.851206,0,1.103458
1993,"L","WS","WS",213,3,3,81
1993,"P","AU","AU",0,0,458,4
1993,"P","FJ","FJ",0,0,3178,628
1993,"P","ID","ID",0,2704,61957,12555
1993,"P","JP","FM",0,22.899995,6667.949327,28.900002
1993,"P","JP","GL",0,5.000002,281.99993,4.000013
1993,"P","JP","H5",0,0,139.34588,0
1993,"P","JP","I1",0,0,1.024769,0
1993,"P","JP","I2",0,0,70.186137,3.403453
1993,"P","JP","I3",0,28.439103,10729.845515,48.782855
1993,"P","JP","I4",0,1.988754,6511.555899,28.362138
1993,"P","JP","I5",0,0,629.105999,2.268984
1993,"P","JP","I6",10965.211139,352.008591,46305.99917,128.423735
1993,"P","JP","I7",4.883854,0,722.13913,0.113451
1993,"P","JP","I8",0,0,54.30465,0
1993,"P","JP","JP",1838.904883,1363.163561,93519.745105,4403.945384
1993,"P","JP","LN",0,0,26.999665,0
1993,"P","JP","MH",0,21.499995,3094.799857,17.800012
1993,"P","JP","PX",0,5.999999,3448.999733,20.000019
1993,"P","JP","SB",0,0,17.999235,0
1993,"P","KI","GL",0,0,184,108
1993,"P","NZ","NZ",60,0,1,2
1993,"P","PF","PF",2,0,665,236
1993,"P","PW","PW",0,0,100,0
1993,"P","SB","SB",0,0,15425,2263
1993,"P","US","HW",0,0,962,4
1993,"S","AU","AU",0,0,3855,6
1993,"S","AU","FM",0,0,277.78795,148.000001
1993,"S","AU","I1",0,0,0,70.000001
1993,"S","AU","I2",0,0,1027.215868,181.000002
1993,"S","AU","PG",0,0,4.996183,0
1993,"S","FM","FM",0,137.083,1290.921,885.284
1993,"S","FM","GL",0,424.04,4608.839,1912.666
1993,"S","FM","H4",0,42.12,357.968,131.024
1993,"S","FM","HB",0,0,0,0
1993,"S","FM","I1",0,17.626,219.962,163.889
1993,"S","FM","I2",0,572.438,3614.769,1936.691
1993,"S","FM","I4",0,13.291,256.647,39.935
1993,"S","FM","MH",0,4.741,14.67,13.427
1993,"S","FM","NR",0,0,0,0
1993,"S","FM","PG",0,6.329,86.865,22.022
1993,"S","FM","PX",0,0.173,10.932,6.02
1993,"S","FM","SB",0,2.123,8.164,6.327
1993,"S","FM","TK",0,0,0,0
1993,"S","FM","WS",0,0,0,0
1993,"S","ID","ID",0,1048,26080,7835
1993,"S","JP","FM",0,253.99995,57013.999768,33782.000169
1993,"S","JP","GL",0,0,102.999458,117.999826
1993,"S","JP","H4",0,8.929139,62.130975,13.591606
1993,"S","JP","H5",0,13.697259,559.12386,62.036758
1993,"S","JP","I1",460.607155,1232.745116,4627.249961,3504.739185
1993,"S","JP","I2",2405.392845,8843.796083,24022.685523,16310.177347
1993,"S","JP","I3",0,70.910826,113.267985,85.349143
1993,"S","JP","I4",0,8.900599,49.758933,25.940291
1993,"S","JP","I5",0,8.521017,48.982407,27.368413
1993,"S","JP","I6",0,244.600015,7967.402619,217.998869
1993,"S","JP","I9",0,0,0,0
1993,"S","JP","JP",23,758.899997,37641.397643,3549.799087
1993,"S","JP","MH",0,0,10.000319,0
1993,"S","JP","MP",0,0,0,0
1993,"S","JP","PW",0,0,337.000546,72.999882
1993,"S","KR","FM",0,2411.694,18693.773,15229.456
1993,"S","KR","GL",0,528.046,4354.884,3096.731
1993,"S","KR","I1",0,430.043,4528.864,2656.11
1993,"S","KR","I2",0,2218.007,18555.893,12216.968
1993,"S","KR","I3",0,0,0,0
1993,"S","KR","I4",0,0,0,0
1993,"S","KR","IW",0,0,0,0
1993,"S","KR","NR",0,0,0,0
1993,"S","KR","PG",0,2915.143,21906.12,16108.496
1993,"S","KR","SB",0,34.938,407.005,279.818
1993,"S","NZ","NZ",0,0,937,0
1993,"S","PH","FM",0,0,0,0
1993,"S","PH","ID",0,10.576,47.883,42.48
1993,"S","PH","PG",0,2789.641,12831.2,12596.376
1993,"S","PH","PH",0,1136,29650,8193
1993,"S","PH","SB",0,128.994,721.897,565.924
1993,"S","SB","I2",0,0.04,0.884,1.066
1993,"S","SB","PG",0,0.504,11.111,11.853
1993,"S","SB","SB",0,405.464,4548.82,5338.258
1993,"S","SU","GL",0,130,1663,6921
1993,"S","TW","FM",0,2581.961,26946.519,17659.934
1993,"S","TW","I1",0,2339.217,24840.381,17177.513
1993,"S","TW","I2",0,305.649,3212.024,1869.821
1993,"S","TW","I3",0,0,0,0
1993,"S","TW","I6",0,0,0,0
1993,"S","TW","ID",0,175.768,2099.379,975.545
1993,"S","TW","NR",0,0,0,0
1993,"S","TW","PG",0,3733.233,42035.928,24318.755
1993,"S","TW","PH",0,1.77,32.082,16.024
1993,"S","TW","PW",0,13.287,175.866,187.348
1993,"S","TW","SB",0,0,0,0
1993,"S","TW","TW",0,0,0,0
1993,"S","US","AS",0,0,0,0
1993,"S","US","AU",0,0,0,0
1993,"S","US","CK",0,0,0,0
1993,"S","US","FJ",0,62.851,269.995,156.612
1993,"S","US","FM",0,130.205,1724.336,1898.295
1993,"S","US","GL",0,6427.135,73964.442,31798.319
1993,"S","US","GU",0,0,0,0
1993,"S","US","H4",0,82.043,3700.262,390.997
1993,"S","US","H5",0,0,0,0
1993,"S","US","HB",0,564.861,8793.389,2104.715
1993,"S","US","I1",0,0,0,0
1993,"S","US","I2",0,660.531,6100.398,4049.552
1993,"S","US","I4",0,443.125,10078.266,2322.433
1993,"S","US","I5",0,0.174,6.796,2.205
1993,"S","US","JV",0,0,0,0
1993,"S","US","LN",0,0,0,0
1993,"S","US","MH",0,86.054,1096.555,574.519
1993,"S","US","NR",0,1598.53,14149.565,7507.654
1993,"S","US","NZ",0,0,0,0
1993,"S","US","PG",0,272.715,3247.192,1709.032
1993,"S","US","PX",0,47.546,7477.254,1015.859
1993,"S","US","SB",0,5.773,202.04,40.747
1993,"S","US","TK",0,4.678,17.699,13.04
1993,"S","US","TO",0,0,0,0
1993,"S","US","TV",0,241.786,2055.53,1048.694
1993,"S","US","WF",0,0,0,0
1993,"S","US","WS",0,0.042,16.342,0.222
1993,"T","AU","AU",35,0,0,0
1993,"T","CA","I7",235,0,0,0
1993,"T","FJ","FJ",0,0,70,104
1993,"T","NZ","NZ",2971,0,0,0
1993,"T","PF","PF",45,0,0,0
1993,"T","US","AS",0,0,11,8
1993,"T","US","GU",0,0,50,23
1993,"T","US","I7",1010,0,0,0
1993,"T","US","MP",0,0,44,6
1993,"Z","AU","AU",20,0,0,0
1993,"Z","ID","ID",0,2544,32762,26818
1993,"Z","JP","I6",287,3,829,20
1993,"Z","JP","JP",900,134,10101,1686
1993,"Z","KI","GL",0,0,0,1812
1993,"Z","NZ","NZ",11,0,0,0
1993,"Z","PF","PF",39,1,51,80
1993,"Z","PH","PH",0,2891,33055,29719
1993,"Z","TW","TW",0,97,1084,318
1994,"L","AU","AU",398.070047,132.588591,5,1258.059359
1994,"L","AU","I7",1.929953,0.411409,0,5.940641
1994,"L","CK","CK",15.734282,6.900127,0,8.372883
1994,"L","CK","I7",0.265718,0.099873,0,0.627117
1994,"L","CN","FM",1.042,4020.758,0,2260.875
1994,"L","CN","GL",0,6.663,0,4.997
1994,"L","CN","I1",0,64.582,0,44.787
1994,"L","CN","I4",0,773.775539,0,513.523
1994,"L","CN","I5",0,773.775539,0,513.523
1994,"L","CN","MH",0.04,1526.453,0,1208.83
1994,"L","CN","PW",7.89,679.993,0,276.465
1994,"L","FJ","FJ",841.321087,248.454401,0,623.232781
1994,"L","FJ","I7",0.637495,0.377723,0,1.70215
1994,"L","FJ","VU",0.04141,0.167876,0,0.065075
1994,"L","FM","FM",3,68.544844,0,113.188482
1994,"L","FM","I1",0,0.418256,0,0.491565
1994,"L","FM","I2",0,1.691208,0,2.041885
1994,"L","FM","I3",0,0.800142,0,1.096567
1994,"L","FM","MH",0,0.545551,0,0.181501
1994,"L","ID","ID",0,2798,0,12446
1994,"L","JP","AU",1709.158967,419.237054,5.269,2035.253093
1994,"L","JP","CN",0.103924,2.903006,0,0.852989
1994,"L","JP","FM",46.444964,2761.82105,0,3573.889021
1994,"L","JP","GL",7.503057,2018.888921,0,2138.883079
1994,"L","JP","I1",44.808583,3303.401333,0,2409.182304
1994,"L","JP","I2",23.760758,639.351227,0,1936.920151
1994,"L","JP","I3",834.38119,1976.049407,0,2405.976781
1994,"L","JP","I4",79.214103,3958.979138,0,3516.971186
1994,"L","JP","I5",624.473739,8718.148627,0,5797.707456
1994,"L","JP","I6",10896.937206,8292.84847,0,2519.187237
1994,"L","JP","I7",1515.807995,239.05452,0,1535.862329
1994,"L","JP","ID",0,5.590955,0,3.247855
1994,"L","JP","IW",0,8.441883,0,3.049928
1994,"L","JP","JP",13365.048055,4279.566382,0,5147.478722
1994,"L","JP","MH",45.164933,1857.240953,0,1464.350018
1994,"L","JP","NC",615.120003,24.870056,0,190.29392
1994,"L","JP","NF",1.270956,0.133147,0,2.847017
1994,"L","JP","NZ",5.275961,0.058874,0,0
1994,"L","JP","PG",7.452973,278.488895,0,421.692106
1994,"L","JP","PH",0,0.199871,0,0.449981
1994,"L","JP","PW",0.038916,43.333068,0,27.99295
1994,"L","JP","SB",901.080989,342.159898,0,1531.105854
1994,"L","KR","CK",0.396,7.807,0,6.383
1994,"L","KR","FM",0.318,11.909,0,10.273
1994,"L","KR","GL",2.163,141.324,0,131.914
1994,"L","KR","H4",24.164,47.077,0,71.585
1994,"L","KR","H5",122.398,1107.605,0,423.782
1994,"L","KR","I2",8.08,42.801,0,44.33
1994,"L","KR","I4",468.708991,6215.422101,2.231,2569.9155
1994,"L","KR","I5",468.708991,6215.422101,2.231,2569.9155
1994,"L","KR","I9",0,0,0,0.048
1994,"L","KR","LN",440.304,4479.811,0.508,2531.876
1994,"L","KR","PF",40.221,550.202,0,186.423
1994,"L","KR","PX",168.013,1419.295,0.03,994.27
1994,"L","KR","TV",0.525,2.325,0,7.285
1994,"L","MH","GL",0,25,0,23
1994,"L","MH","MH",0,25,0,23
1994,"L","NC","NC",840,78,0,437
1994,"L","NZ","I7",1.724501,1.202384,0,0.177845
1994,"L","NZ","NZ",633.275499,67.797616,0,31.822155
1994,"L","PF","PF",913,165,43,275
1994,"L","PG","PG",0,0,0,30
1994,"L","PH","PH",0,59,0,484
1994,"L","PW","PW",3,50,0,31
1994,"L","TO","I7",24.257049,1.265809,0.381114,2.532522
1994,"L","TO","TO",318.742951,17.734192,2.618886,43.467478
1994,"L","TW","CK",236.765,12.554,0,14.75
1994,"L","TW","FJ",1494.154,8.154,0,105.405
1994,"L","TW","FM",0,2011.309,0,1113.108
1994,"L","TW","H4",0.841,0,0,0.196
1994,"L","TW","I1",0,4465.9853,33.6,7940.9869
1994,"L","TW","I2",81.4,7.02,0,7.702
1994,"L","TW","I3",0,1913.9937,14.4,3403.2801
1994,"L","TW","I4",0,365.194504,21.5,826.596
1994,"L","TW","I5",0,364.376504,21.5,826.346
1994,"L","TW","I7",15404.247812,0,0,0
1994,"L","TW","I8",103.955,2.958,0,16.914
1994,"L","TW","I9",24.503,0.545,0,0.896
1994,"L","TW","ID",0,13.124,0,22.052
1994,"L","TW","MH",0,30.779,0,16.832
1994,"L","TW","NU",255.817,8.576,0,17.571
1994,"L","TW","PH",0,1.87,0,6.285
1994,"L","TW","PW",0.31,147.166,0,235.984
1994,"L","TW","SB",182.512,14.463,0,26.112
1994,"L","TW","VU",911.407,18.885,0,115.367
1994,"L","TW","WS",179.088,4.047,0,26.617
1994,"L","US","AS",1,0,0,1
1994,"L","US","HW",216.825346,1084.225837,33.547402,350.356952
1994,"L","US","I5",58.663425,212.31757,10.674477,104.230606
1994,"L","US","I6",270.058779,444.267006,9.778121,55.124289
1994,"L","US","JT",1.452449,1.1243,0,0.066869
1994,"L","US","PY",0,49.065287,0,105.221285
1994,"L","WS","WS",641,14,8,73
1994,"P","AU","AU",0,0,295,29
1994,"P","FJ","FJ",0,17,3379,743
1994,"P","ID","ID",0,2999,68723,13926
1994,"P","JP","FM",0,7.999996,6424.470168,48.399986
1994,"P","JP","GL",0,8.999998,558.000274,9.500004
1994,"P","JP","H4",0,0,0.515305,0
1994,"P","JP","I1",0,3.015613,6.192377,0
1994,"P","JP","I2",0,20.807675,5995.015099,107.320509
1994,"P","JP","I3",0.863503,5.729648,9586.306124,40.697091
1994,"P","JP","I4",0,2.010402,823.122034,5.164598
1994,"P","JP","I5",0,0,17.546521,0
1994,"P","JP","I6",24817.977077,695.398495,36664.094379,312.355362
1994,"P","JP","I7",1.640473,0,1512.585033,0
1994,"P","JP","JP",1570.519208,1470.53819,46193.101646,3727.962412
1994,"P","JP","MH",0,0.499991,3989.549979,30.599987
1994,"P","JP","NR",0,0,75.000318,1.999988
1994,"P","JP","PW",0,0,2.000212,0
1994,"P","JP","PX",0,2.000004,7.999758,0
1994,"P","JP","SB",0,14.000007,4445.500229,9.999981
1994,"P","JP","TV",0,0,180.000545,0
1994,"P","KI","GL",0,4,121,71
1994,"P","NZ","NZ",62,0,6,1
1994,"P","PF","PF",3,0,1004,161
1994,"P","PW","PW",0,0,100,0
1994,"P","SB","SB",0,0,19013,2144
1994,"P","US","HW",0,0,514,9
1994,"S","AU","AU",0,0,3219,0
1994,"S","FM","AS",0,0,0,0
1994,"S","FM","FM",0,480.674,3494.588,2362.156
1994,"S","FM","GL",0,163.895,1968.699,562.563
1994,"S","FM","H4",0,12.772,116.121,744.513
1994,"S","FM","H5",0,1.983,304.518,34.134
1994,"S","FM","HB",0,0.573,2.2,1.917
1994,"S","FM","I1",0,9.503,24.203,29.431
1994,"S","FM","I2",0,442.491,4130.937,2094.407
1994,"S","FM","I4",0,0.183,3.318,0.751
1994,"S","FM","I5",0,0,0,0
1994,"S","FM","JV",0,0,0,0
1994,"S","FM","MH",0,1.417,33.78,20.207
1994,"S","FM","NR",0,0.519,6.062,1.923
1994,"S","FM","PG",0,31.973,328.303,162.887
1994,"S","FM","PX",0,20.948,2512.547,641.912
1994,"S","FM","SB",0,0,0,0
1994,"S","ID","ID",0,1163,28928,8691
1994,"S","JP","FM",0,88.000034,57846.999785,19899.999874
1994,"S","JP","GL",0,3.999948,6760.000625,687.99992
1994,"S","JP","I1",924.761912,1851.2429,4888.898472,3509.615428
1994,"S","JP","I2",1017.238088,8893.600592,28063.748684,20078.466472
1994,"S","JP","I3",0,22.362454,50.75723,34.648556
1994,"S","JP","I4",0,35.893939,53.19289,58.869547
1994,"S","JP","I6",0,124.90004,11585.204275,425.301083
1994,"S","JP","JP",84,833.999999,23162.199446,1839.098858
1994,"S","JP","MH",0,9.00003,2978.000262,308.000163
1994,"S","JP","NR",0,3.999948,6032.000428,1130.000088
1994,"S","JP","PW",0,0,3584.999314,1028.000011
1994,"S","KI","FM",0,69.095,805.815,224.643
1994,"S","KI","PG",0,1.334,18.432,4.681
1994,"S","KR","FM",0,3708.85,37636.16,16510.846
1994,"S","KR","GL",0,1339.579,18271.468,6670.667
1994,"S","KR","H4",0,56.02,539.688,187.344
1994,"S","KR","I1",0,148.299,1903.673,677.934
1994,"S","KR","I2",0,2048.916,20660.138,8948.122
1994,"S","KR","I3",0,0,0,0
1994,"S","KR","I4",0,19.63,467.54,258.323
1994,"S","KR","NR",0,0,0,0
1994,"S","KR","PG",0,4140.181,44269.553,19107.894
1994,"S","KR","PX",0,303.591,2461.377,1590.897
1994,"S","KR","SB",0,121.343,2292.65,652.318
1994,"S","NZ","NZ",0,0,3088,0
1994,"S","PG","FM",0,7.549,116.359,65.507
1994,"S","PG","GU",0,0,0,0
1994,"S","PG","I2",0,0.968,16.746,9.811
1994,"S","PG","I3",0,0,0,0
1994,"S","PG","PG",0,41.13,651.918,441.011
1994,"S","PG","PH",0,0,0,0
1994,"S","PH","I1",0,42.561,302.775,273.232
1994,"S","PH","PG",0,1803.129,9097.935,8138.386
1994,"S","PH","PH",0,2211,48645,20354
1994,"S","SB","GL",0,5.4,193.676,99.666
1994,"S","SB","I2",0,4.072,71.051,54.472
1994,"S","SB","SB",0,454.914,6337.174,5546.574
1994,"S","SU","GL",0,0,2898,3824
1994,"S","TW","FM",0,2826.916,34600.288,19033.252
1994,"S","TW","GL",0,16.766,248.379,116.367
1994,"S","TW","I1",0,2677.724,26484.131,15161.048
1994,"S","TW","I2",0,414.875,4464.514,1960.196
1994,"S","TW","I3",0,0,0,0
1994,"S","TW","I6",0,0,0,0
1994,"S","TW","ID",0,25.439,444.571,261.889
1994,"S","TW","MH",0,8.594,89.931,129.909
1994,"S","TW","NR",0,15.455,144.52,89.499
1994,"S","TW","PG",0,3396.05,46880.806,19710.165
1994,"S","TW","PH",0,0,0,0
1994,"S","TW","PW",0,2.499,98.761,10.376
1994,"S","TW","SB",0,11.755,187.867,46.522
1994,"S","TW","TW",0,0,0,0
1994,"S","US","AS",0,0.163,31.143,1.447
1994,"S","US","CK",0,7.13,347.517,258.279
1994,"S","US","FJ",0,468.731,4746.962,1850.84
1994,"S","US","FM",0,366.829,5592.562,2160.257
1994,"S","US","GL",0,1140.973,19386.818,7196.02
1994,"S","US","H4",0,34.413,2364.651,602.275
1994,"S","US","H5",0,164.87,15118.613,7993.409
1994,"S","US","HB",0,160.818,8717.935,6338.661
